graph_file,num_nodes,num_edges
70697742.graph,20,21
54619256.graph,33,35
6904588.graph,18,18
6919101.graph,7,6
44123570.graph,53,55
23615569.graph,14,13
91858542.graph,96,103
45266632.graph,16,16
71298259.graph,71,76
54658437.graph,36,40
4885334.graph,31,34
54639039.graph,31,33
10569999.graph,26,29
4820.graph,20,22
654721.graph,32,36
13453453.graph,26,25
23694214.graph,33,36
5281504.graph,21,22
9875424.graph,29,32
13963836.graph,44,47
13831140.graph,91,92
6442177.graph,68,71
788751.graph,19,20
54631311.graph,40,43
54633824.graph,34,36
44617409.graph,51,54
44620660.graph,49,52
443639.graph,20,22
54640209.graph,29,31
54660825.graph,33,37
1856807.graph,22,23
52924167.graph,50,49
52931217.graph,56,55
150962.graph,11,11
663199.graph,24,27
11722594.graph,22,21
5281996.graph,12,11
53262374.graph,40,42
60185123.graph,29,33
54647719.graph,32,35
54652469.graph,30,33
54619687.graph,34,36
54614718.graph,41,43
54633067.graph,41,45
5460760.graph,12,12
11966272.graph,13,12
51668707.graph,35,38
4982384.graph,23,25
54632861.graph,34,36
275196.graph,30,34
60184925.graph,41,46
460765.graph,17,20
91854049.graph,83,89
54666533.graph,35,39
9667937.graph,30,31
1249855.graph,17,17
115163.graph,30,32
151927.graph,10,9
9543186.graph,56,59
44229190.graph,71,71
164838.graph,26,29
13934286.graph,32,35
45105125.graph,60,59
98569.graph,26,29
56835263.graph,36,39
56936021.graph,13,12
54661023.graph,33,37
135460613.graph,28,30
44488942.graph,41,44
44492098.graph,45,47
5462416.graph,38,44
681.graph,11,11
54632022.graph,37,38
54637644.graph,39,42
45480597.graph,66,70
21124617.graph,18,17
9828689.graph,39,42
11388892.graph,65,69
122198269.graph,26,27
10860539.graph,24,27
3434975.graph,13,13
54618213.graph,40,43
67128951.graph,34,37
7059388.graph,11,10
91849852.graph,83,89
60189428.graph,36,40
44487739.graph,42,46
54649927.graph,29,31
5307618.graph,28,31
12305178.graph,31,35
440998.graph,9,8
54649164.graph,33,34
91859507.graph,118,126
40474549.graph,29,30
16061088.graph,23,23
91825580.graph,44,43
2536.graph,29,30
44820550.graph,31,33
5865.graph,26,29
645272.graph,31,33
5280541.graph,17,16
77022.graph,6,6
53483953.graph,18,18
705527.graph,19,21
4206406.graph,33,36
639661.graph,6,5
161658.graph,12,11
70679209.graph,53,52
648779.graph,28,31
11966237.graph,14,13
24856323.graph,25,26
5460725.graph,12,13
10007294.graph,26,29
54632824.graph,35,37
44634510.graph,24,27
91861950.graph,26,27
10044783.graph,27,29
60184960.graph,34,38
54654179.graph,39,43
54666576.graph,34,38
56835226.graph,38,41
54646719.graph,34,38
54661066.graph,36,40
60191253.graph,36,40
11503234.graph,27,30
5462453.graph,45,51
28125495.graph,20,21
54632067.graph,33,35
54615718.graph,50,53
135426527.graph,18,20
54618687.graph,40,43
25240373.graph,63,62
1309706.graph,17,18
5280996.graph,9,8
2080432.graph,25,26
45480103.graph,44,46
215.graph,5,4
54618256.graph,38,41
91972296.graph,26,25
1129477.graph,25,27
139036267.graph,18,17
91849817.graph,146,156
54649962.graph,27,29
91844988.graph,34,36
65607.graph,22,24
49843318.graph,41,44
23576.graph,26,30
44505243.graph,35,38
36606.graph,22,22
11179.graph,26,24
5063.graph,28,29
5702077.graph,36,40
9846868.graph,34,37
10953804.graph,11,10
7315.graph,17,17
24066.graph,15,16
25245987.graph,62,66
2317363.graph,18,19
60822.graph,82,88
62317.graph,3,2
250948.graph,29,32
1299088.graph,25,27
54649121.graph,32,33
40469185.graph,34,38
42633347.graph,44,48
54638039.graph,38,41
5275507.graph,17,16
146672855.graph,150,162
54638887.graph,32,34
6857440.graph,30,34
4013695.graph,31,35
54713710.graph,8,7
138911148.graph,23,22
54646335.graph,30,33
53345950.graph,13,13
60189490.graph,33,37
91846240.graph,85,90
440163.graph,16,17
44497297.graph,35,37
46943351.graph,32,35
10314423.graph,24,27
45485349.graph,98,105
1093135.graph,20,22
161274.graph,22,25
440920.graph,14,13
86289612.graph,42,46
54651333.graph,24,26
44490787.graph,22,23
54654555.graph,34,37
9889323.graph,30,33
11954214.graph,24,25
11610052.graph,26,28
56601460.graph,34,38
794325.graph,20,21
54638415.graph,24,25
132282305.graph,81,84
71760691.graph,41,46
46907787.graph,31,34
71768168.graph,44,43
60189802.graph,35,40
46878542.graph,34,37
54654184.graph,37,41
44495530.graph,36,38
44485026.graph,40,44
91851697.graph,207,221
242347.graph,27,30
53355897.graph,31,33
44497646.graph,34,37
439353.graph,12,12
5364509.graph,21,20
10895153.graph,29,30
5353760.graph,19,18
5341943.graph,30,34
159625.graph,24,23
124202389.graph,15,14
68720.graph,23,24
52953106.graph,33,37
135886637.graph,65,70
11289118.graph,21,23
44223970.graph,28,32
678469.graph,17,17
6857405.graph,13,12
146672810.graph,33,35
44498878.graph,41,44
91856713.graph,78,84
54646370.graph,39,43
440126.graph,8,7
6430770.graph,20,20
44616823.graph,38,39
442250.graph,31,33
54654510.graph,33,36
54651376.graph,28,31
86289657.graph,10,9
135440050.graph,21,23
54649199.graph,34,35
91853936.graph,202,217
70788972.graph,79,87
54638081.graph,39,42
8907.graph,21,20
164457.graph,36,38
25223062.graph,44,48
102242109.graph,25,27
132282340.graph,29,29
146672482.graph,111,119
54638450.graph,33,36
86289286.graph,59,62
442681.graph,35,40
46878507.graph,179,189
44485063.graph,34,36
54649548.graph,37,40
60189847.graph,26,29
6918568.graph,35,37
67118.graph,21,22
3026336.graph,12,11
640038.graph,16,17
75778.graph,36,35
44485820.graph,38,39
44492065.graph,36,39
124079394.graph,26,31
5315454.graph,43,46
439316.graph,14,14
44176408.graph,70,76
3082042.graph,67,70
54639415.graph,29,31
70680368.graph,44,43
70698187.graph,31,32
5479537.graph,32,35
44494530.graph,45,48
91850697.graph,40,42
1108234.graph,29,31
4669250.graph,14,15
45357453.graph,19,18
123132023.graph,29,28
44259873.graph,26,29
5281128.graph,21,21
12623.graph,4,3
16682924.graph,11,11
6712606.graph,24,28
10555.graph,5,4
1229.graph,15,15
165880.graph,15,14
5775810.graph,31,34
44484865.graph,38,41
44486350.graph,36,39
54652494.graph,27,30
53262389.graph,58,61
146037143.graph,17,18
251527.graph,18,20
44140624.graph,64,70
13628864.graph,13,12
25202248.graph,11,11
126946.graph,29,32
9858729.graph,23,22
9847895.graph,35,38
9101.graph,5,6
54639887.graph,30,32
192767.graph,18,19
5459389.graph,62,62
54645800.graph,32,36
91852130.graph,33,35
91857756.graph,123,132
54647335.graph,33,36
444705.graph,23,24
54657623.graph,26,28
53262758.graph,25,27
53478342.graph,46,45
443215.graph,36,38
91845136.graph,97,104
24797083.graph,32,35
54640625.graph,22,23
441920.graph,53,59
52988985.graph,30,34
21923198.graph,16,16
9898635.graph,96,99
23679005.graph,13,13
4273754.graph,25,28
70678625.graph,74,82
736190.graph,13,13
15251159.graph,32,35
57339263.graph,18,19
73268.graph,9,9
54639450.graph,27,29
44493826.graph,41,44
86290069.graph,47,47
44486315.graph,36,39
71581068.graph,14,15
12686027.graph,18,17
44493065.graph,40,43
91858968.graph,92,99
949151.graph,23,25
251562.graph,26,30
22402377.graph,6,5
71759654.graph,32,36
3415775.graph,32,35
1088438.graph,20,22
15376.graph,26,30
661257.graph,22,24
20055178.graph,42,41
192722.graph,24,27
46904065.graph,23,24
91857713.graph,67,72
54647370.graph,36,40
44499878.graph,40,44
54657666.graph,31,34
54645845.graph,28,31
53356736.graph,77,78
175902.graph,45,51
9144.graph,18,22
10982.graph,9,8
70678660.graph,64,64
654799.graph,25,28
20843359.graph,28,29
131905.graph,30,33
441965.graph,20,23
443250.graph,10,9
54640660.graph,31,33
44607576.graph,26,28
139291712.graph,34,38
54639081.graph,32,34
146170792.graph,21,22
54631778.graph,38,40
2142305.graph,28,31
7310978.graph,10,9
54685637.graph,10,9
21589506.graph,25,26
46173924.graph,20,22
37193.graph,32,35
54631816.graph,38,41
54633323.graph,33,35
60185267.graph,35,39
60187952.graph,29,33
71297725.graph,166,177
91852658.graph,59,63
91855348.graph,78,84
60190954.graph,33,36
10779696.graph,21,22
54657908.graph,22,24
16102114.graph,24,27
54631055.graph,35,38
902800.graph,22,23
70697894.graph,35,39
2329166.graph,26,29
52931153.graph,49,48
1194279.graph,25,27
24755581.graph,13,12
9511286.graph,36,40
59774.graph,22,25
54631484.graph,39,41
54619951.graph,33,35
11240401.graph,109,117
118796898.graph,62,66
200138.graph,24,27
2158923.graph,35,38
44494258.graph,45,49
45266576.graph,54,56
91858606.graph,34,36
78319901.graph,28,32
545588.graph,59,58
49867455.graph,55,60
739883.graph,19,21
5281640.graph,19,21
3679006.graph,13,12
91666432.graph,60,59
6051.graph,15,16
3637.graph,12,13
44504944.graph,37,40
2323138.graph,32,34
6812.graph,14,15
32324.graph,25,27
37542.graph,17,18
666829.graph,24,27
53480924.graph,32,31
41909.graph,13,13
56666216.graph,33,36
91852289.graph,67,72
23724823.graph,61,67
6419959.graph,26,30
91540.graph,55,62
54619112.graph,38,41
16058309.graph,13,12
11559259.graph,25,24
126456486.graph,70,72
135432556.graph,28,30
54633366.graph,31,32
54619586.graph,39,42
54631853.graph,35,37
91860212.graph,34,36
71297760.graph,210,224
54647418.graph,34,38
60185222.graph,31,35
60190152.graph,27,31
24778634.graph,52,51
46173961.graph,23,24
44504593.graph,45,49
152915.graph,26,25
6883101.graph,22,24
37995.graph,18,18
44499753.graph,40,43
2736690.graph,15,16
91848784.graph,135,144
60187154.graph,34,39
54640108.graph,34,37
91862164.graph,44,45
54631010.graph,34,37
5281605.graph,20,22
20501.graph,13,13
3672.graph,15,15
44503452.graph,41,44
6014.graph,20,22
135438508.graph,27,31
54639338.graph,26,27
54619914.graph,33,35
91848355.graph,184,195
91858643.graph,59,63
44489694.graph,44,47
45266533.graph,59,62
71298158.graph,84,89
54619157.graph,30,32
5283573.graph,40,39
4362.graph,9,9
52921892.graph,23,22
6857.graph,20,21
656756.graph,30,32
5280640.graph,13,12
3144257.graph,33,36
56599261.graph,33,35
44505944.graph,40,43
16755621.graph,19,18
91825681.graph,13,14
54618951.graph,34,36
54649265.graph,34,35
91859606.graph,22,23
458876.graph,15,15
10053853.graph,41,46
44619936.graph,40,42
6918245.graph,60,64
82320.graph,12,13
91861686.graph,68,73
60189729.graph,34,38
90540.graph,12,11
146014732.graph,136,145
54758647.graph,54,56
54618112.graph,39,42
3807453.graph,30,33
9886273.graph,27,27
5353008.graph,18,17
3164038.graph,29,32
44500761.graph,41,44
5327.graph,19,20
645930.graph,27,29
11726467.graph,26,26
13908.graph,15,17
7812.graph,8,8
65543.graph,22,25
54632323.graph,33,35
54630816.graph,34,37
135507538.graph,36,40
90657867.graph,55,57
54661322.graph,33,37
86289939.graph,19,19
60191117.graph,33,37
45100442.graph,34,39
2467159.graph,28,31
9909202.graph,28,33
1249317.graph,32,35
5287781.graph,9,9
52922733.graph,54,53
9543287.graph,18,22
19956.graph,8,8
137333912.graph,29,30
44498716.graph,42,46
54666632.graph,34,38
11966173.graph,62,64
135515358.graph,39,42
6453725.graph,50,49
132282428.graph,66,69
54618914.graph,34,36
957.graph,9,8
54637992.graph,43,47
54638338.graph,31,34
54664993.graph,34,38
91849355.graph,144,155
44488694.graph,40,43
54649220.graph,34,35
91859643.graph,48,51
44619973.graph,34,36
72551441.graph,31,34
3014051.graph,11,10
128853.graph,22,24
5280605.graph,11,10
169671.graph,10,9
44505901.graph,35,37
72193667.graph,54,59
9546836.graph,53,52
7857.graph,4,3
647240.graph,15,17
44505142.graph,35,37
5362.graph,32,34
23258999.graph,34,38
68499.graph,13,13
70676.graph,30,33
146014777.graph,30,32
6438330.graph,40,42
97856.graph,12,11
44619130.graph,44,47
91972197.graph,261,272
54618157.graph,38,40
403788.graph,10,11
1951761.graph,23,26
124202075.graph,20,21
145944489.graph,31,34
19150.graph,28,30
44505593.graph,33,35
54618586.graph,35,37
24970669.graph,33,34
135926579.graph,37,40
54632366.graph,34,35
60191152.graph,32,36
54646418.graph,37,41
45359546.graph,27,28
135563715.graph,31,32
54641108.graph,33,36
54666677.graph,32,35
970268.graph,22,23
442538.graph,23,24
54654278.graph,38,42
91856838.graph,41,42
25164080.graph,48,51
91849784.graph,43,45
23584429.graph,31,33
91859292.graph,22,23
54620506.graph,36,39
2171062.graph,21,22
11966136.graph,55,57
15429182.graph,30,31
70679108.graph,56,55
73707486.graph,28,31
124303141.graph,24,27
21714378.graph,8,7
115227.graph,19,21
53435015.graph,18,18
54618602.graph,36,38
54637684.graph,40,44
92965.graph,18,19
3016472.graph,12,13
2958457.graph,25,28
52937782.graph,36,37
5437.graph,7,7
5282226.graph,35,36
7741.graph,8,8
23961.graph,1,0
23680530.graph,34,37
9543146.graph,6,5
62743.graph,23,27
71464474.graph,18,17
393601.graph,36,40
1352838.graph,27,30
53481677.graph,26,25
2478567.graph,25,27
91854089.graph,127,135
25171074.graph,61,62
54649575.graph,31,33
71768110.graph,385,431
16061499.graph,33,37
23948194.graph,27,29
25201146.graph,14,14
6398952.graph,1,0
5280581.graph,22,21
25245902.graph,20,21
6620794.graph,22,24
5288278.graph,33,35
6971273.graph,12,12
1168293.graph,24,26
54630745.graph,35,38
6918184.graph,27,29
947754.graph,23,25
91972213.graph,87,89
60191607.graph,31,35
60184577.graph,40,44
54661432.graph,33,37
91849892.graph,71,76
91853148.graph,95,102
138911130.graph,44,48
54632433.graph,33,35
66685656.graph,29,31
6857438.graph,29,32
8179.graph,11,10
9544087.graph,61,60
45480557.graph,25,26
23278031.graph,26,28
107786.graph,11,11
11568.graph,8,8
5472.graph,17,19
44505652.graph,33,35
665449.graph,27,28
138756171.graph,30,30
5282263.graph,25,25
13948284.graph,11,11
54618647.graph,35,37
60191293.graph,28,31
54649530.graph,34,36
44488184.graph,37,38
91849445.graph,52,54
44498492.graph,33,34
42626426.graph,13,12
54638428.graph,29,30
789791.graph,17,17
132282338.graph,75,78
23924.graph,1,0
16078.graph,23,25
2162.graph,28,29
7704.graph,10,10
24477.graph,5,4
73057087.graph,27,30
62706.graph,7,5
10620479.graph,29,31
54625470.graph,35,37
60186644.graph,27,29
91849094.graph,90,96
54654568.graph,32,35
105021.graph,20,20
3036289.graph,24,26
73707396.graph,27,30
10324367.graph,37,39
25201103.graph,7,6
52922825.graph,50,49
16195979.graph,28,31
5130978.graph,19,20
52922066.graph,30,29
25245104.graph,25,25
13186787.graph,12,12
21134384.graph,21,22
25201940.graph,60,64
91972256.graph,18,17
54646308.graph,38,42
5942931.graph,16,17
54632476.graph,36,38
146672868.graph,187,200
54618296.graph,39,42
5840375.graph,19,21
54634123.graph,32,34
54631745.graph,34,36
44620234.graph,50,53
56927965.graph,33,36
441958.graph,20,22
44494199.graph,39,42
135398729.graph,17,18
20843364.graph,24,24
24778922.graph,54,53
52923860.graph,59,58
57367711.graph,14,14
9552081.graph,60,59
5281581.graph,42,45
18605.graph,30,29
91681.graph,23,25
53262720.graph,24,28
11095820.graph,15,15
54645878.graph,36,39
51041303.graph,27,30
10102192.graph,62,69
54633433.graph,30,32
74745.graph,13,12
898452.graph,19,20
4437.graph,22,23
3964.graph,23,26
9862076.graph,21,22
9877306.graph,123,124
101164969.graph,31,31
54619602.graph,36,38
71581055.graph,72,74
91858955.graph,118,126
44493058.graph,34,36
53477502.graph,25,24
101613195.graph,30,30
23724770.graph,31,34
86290054.graph,65,66
54658063.graph,32,35
29976188.graph,14,14
70680310.graph,67,69
54631394.graph,31,32
12005192.graph,34,37
6741.graph,27,30
25243080.graph,31,34
5281150.graph,18,17
66125.graph,6,5
73255.graph,27,31
4831941.graph,33,36
20843321.graph,31,33
13918522.graph,32,36
54685921.graph,18,19
70678618.graph,60,63
25244947.graph,19,19
1087278.graph,23,26
46931102.graph,12,11
9605258.graph,6,5
54631700.graph,34,36
54634166.graph,29,30
135473427.graph,16,18
443228.graph,17,18
54640618.graph,33,36
56927920.graph,24,28
71298299.graph,75,80
44483999.graph,40,44
1014365.graph,26,28
54647308.graph,29,32
451448.graph,17,18
70697782.graph,23,27
54619296.graph,32,34
54633476.graph,36,38
52926600.graph,55,54
3704231.graph,20,22
25200940.graph,132,135
137553789.graph,38,41
5459765.graph,5,4
129626684.graph,23,22
54619647.graph,30,32
44618620.graph,41,42
6921590.graph,14,14
2731041.graph,18,19
71581010.graph,74,76
44504652.graph,36,38
4472.graph,22,23
5281956.graph,35,34
2187895.graph,15,15
44503342.graph,40,44
3162.graph,20,21
3150672.graph,24,26
5281115.graph,20,19
91666367.graph,66,65
66160.graph,16,17
53480632.graph,57,56
23724735.graph,54,59
44489184.graph,43,46
86290011.graph,50,49
91848445.graph,137,146
54658026.graph,34,37
70680355.graph,37,36
227112.graph,25,28
3083879.graph,12,12
54639428.graph,20,21
3101228.graph,18,18
9803310.graph,32,35
644948.graph,26,28
671014.graph,25,27
6874698.graph,30,33
6419921.graph,21,23
1009410.graph,28,31
91857497.graph,26,26
367929.graph,13,14
10055578.graph,51,56
122391326.graph,31,31
91850187.graph,162,173
53478083.graph,48,47
44491446.graph,33,35
10127622.graph,27,29
54639305.graph,30,32
54619929.graph,37,40
2235831.graph,28,30
6029.graph,17,18
752039.graph,19,21
10825647.graph,19,21
70698246.graph,24,25
185071.graph,14,15
44602445.graph,12,12
57059112.graph,57,63
135857568.graph,34,36
3959050.graph,35,39
53344603.graph,14,14
54657970.graph,31,34
44489278.graph,25,26
54640135.graph,29,31
2382083.graph,20,21
9907093.graph,27,30
135885214.graph,55,60
4877989.graph,25,26
70678976.graph,17,18
136648278.graph,23,26
177562.graph,26,29
4969701.graph,19,19
21581287.graph,34,41
10796774.graph,9,8
6426860.graph,32,35
91847550.graph,49,50
16019982.graph,2,1
54647425.graph,36,40
91852620.graph,60,63
54640976.graph,30,32
146170884.graph,25,24
16048622.graph,31,30
6327000.graph,2,1
241764.graph,28,31
6934188.graph,9,8
91850981.graph,50,53
44486405.graph,38,40
2370104.graph,18,19
53480919.graph,28,27
2198802.graph,21,22
664321.graph,23,24
9285.graph,21,22
15466.graph,10,10
11586487.graph,15,16
16214946.graph,37,43
16193793.graph,36,39
44237182.graph,15,14
52929750.graph,23,22
44504979.graph,32,34
443191.graph,13,12
91847987.graph,65,69
71298120.graph,70,74
5340655.graph,28,29
235859.graph,26,29
71759907.graph,32,36
54639340.graph,26,27
3719993.graph,37,42
649400.graph,32,36
11738774.graph,24,27
38347.graph,16,16
160521.graph,26,28
185034.graph,21,23
70698203.graph,48,56
54639791.graph,32,34
254886.graph,23,25
60190969.graph,32,36
91850513.graph,74,78
54640170.graph,23,24
53478417.graph,48,47
53344646.graph,50,56
54657935.graph,32,35
145712532.graph,26,31
54640933.graph,23,24
54652710.graph,29,32
91852665.graph,90,94
71297718.graph,151,163
54647460.graph,30,33
14314415.graph,20,21
54613932.graph,36,38
24892720.graph,37,39
70678933.graph,47,50
46173919.graph,88,97
9548635.graph,25,25
3382778.graph,22,23
1265899.graph,19,20
648445.graph,25,28
132472322.graph,33,32
70679135.graph,54,54
146672706.graph,142,152
91854330.graph,207,220
91851556.graph,41,43
54654245.graph,42,46
442505.graph,15,16
54651423.graph,29,31
86289102.graph,33,38
2100904.graph,28,31
135563728.graph,24,27
86289941.graph,34,33
54646425.graph,31,34
6857350.graph,35,37
1220098.graph,29,32
25245629.graph,24,23
439443.graph,35,37
129.graph,7,6
91846181.graph,117,126
91856497.graph,125,135
60189751.graph,29,32
5058847.graph,28,30
135498027.graph,29,31
49843024.graph,48,51
13970.graph,23,26
13564432.graph,19,20
6610354.graph,37,37
7029.graph,15,15
10865865.graph,64,74
3036175.graph,15,16
2383452.graph,19,20
